DTG,Baseline,Charge,Discharge - Partial,Discharge - Full,SOC,E-Rate,lambda Charge,lambda Discharge Part,lambda Discharge Full,Chiller Power base,Chiller Power Opt
7/18/2006 0:00,332.27,220.35,0,0,1141.77,0.038,0.321,0,0.334998646,111.31,182.04
7/18/2006 1:00,273.26,220.35,0,0,1359.61,0.03805,0.321,0,0.334992315,91.54,162.27
7/18/2006 2:00,269.25,220.35,0,0,1576.97,0.0381,0.321,0,0.335004643,90.2,160.93
7/18/2006 3:00,518.92,0,0,518.92,1054.58,0.03815,0.273,0,0.512757265,266.08,0
7/18/2006 4:00,526.13,0,0,526.13,526.13,0.0382,0.274,0,0.507137019,266.82,0
7/18/2006 5:00,610.62,220.35,0,0,745.32,0.03825,0.282,0,0.456404965,278.69,340.83
7/18/2006 6:00,973.16,179.45,0,0,923.13,0.0383,0.336,0.10146,0.331004151,322.12,382.41
7/18/2006 7:00,1113.92,0,0,0,921.1,0.03835,0.366,0.11281,0.305165542,339.93,339.93
7/18/2006 8:00,1234.49,0,0,0,919.07,0.0384,0.392,0.1229,0.293732635,362.61,362.61
7/18/2006 9:00,1358.82,0,0,0,917.05,0.03845,0.429,0.13302,0.282583418,383.98,383.98
7/18/2006 10:00,1584.12,0,0,0,915.03,0.0385,0.538,0.15194,0.26660859,422.34,422.34
7/18/2006 11:00,1729.88,0,0,0,913.02,0.03855,0.653,0.16421,0.263532731,455.88,455.88
7/18/2006 12:00,1782.35,0,0,0,911.01,0.0386,0.744,0.16843,0.255830785,455.98,455.98
7/18/2006 13:00,1878.44,0,0,0,909.01,0.03865,0.937,0.17657,0.253790379,476.73,476.73
7/18/2006 14:00,2087.3,0,0,0,907.01,0.0387,3.26,0.19489,0.250016768,521.86,521.86
7/18/2006 15:00,2034.52,0,0,0,905.01,0.03875,1.914,0.1901,0.250378468,509.4,509.4
7/18/2006 16:00,1762.52,0,0,0,903.02,0.0388,0.723,0.16664,0.254771577,449.04,449.04
7/18/2006 17:00,1759.03,0,0,0,901.03,0.03885,0.712,0.16633,0.256431101,451.07,451.07
7/18/2006 18:00,1553.91,0,0,0,899.05,0.0389,0.508,0.14921,0.273123926,424.41,424.41
7/18/2006 19:00,1523.89,0,0,0,897.07,0.03895,0.479,0.14691,0.280643616,427.67,427.67
7/18/2006 20:00,1308.95,0,0,0,895.1,0.039,0.413,0.12881,0.286672524,375.24,375.24
7/18/2006 21:00,1159.92,0,0,0,893.13,0.03905,0.37,0.11657,0.305124491,353.92,353.92
7/18/2006 22:00,971.22,220.35,0,0,1111.52,0.0391,0.333,0.10128,0.334682152,325.05,398.43
7/18/2006 23:00,447.76,0,0,447.76,661.31,0.038,0.266,0,0.578300875,258.94,0
7/19/2006 0:00,395.61,220.35,0,0,880.21,0.038,0.322,0,0.334976366,132.52,203.47
7/19/2006 1:00,385.04,220.35,0,0,1098.62,0.03805,0.322,0,0.334978184,128.98,199.93
7/19/2006 2:00,381.22,220.35,0,0,1316.55,0.0381,0.322,0,0.334977179,127.7,198.65
7/19/2006 3:00,610.81,220.35,0,0,1534.01,0.03815,0.285,0,0.447258558,273.19,335.99
7/19/2006 4:00,684.91,220.35,0,0,1750.98,0.0382,0.295,0,0.411192711,281.63,346.63
7/19/2006 5:00,740.77,220.35,0,0,1967.48,0.03825,0.3,0,0.393063974,291.17,357.27
7/19/2006 6:00,1115.1,0,0,0,1963.15,0.0383,0.366,0.11292,0.305004036,340.11,340.11
7/19/2006 7:00,1352.55,0,0,0,1958.83,0.03835,0.431,0.13245,0.280455436,379.33,379.33
7/19/2006 8:00,1556.79,0,0,0,1954.52,0.0384,0.522,0.14947,0.26787171,417.02,417.02
7/19/2006 9:00,1704.78,0,0,0,1950.22,0.03845,0.635,0.16193,0.261975152,446.61,446.61
7/19/2006 10:00,1849.62,0,0,0,1945.93,0.0385,0.846,0.17453,0.25812329,477.43,477.43
7/19/2006 11:00,1939.15,0,0,0,1941.65,0.03855,1.115,0.18207,0.256504138,497.4,497.4
7/19/2006 12:00,1871.21,0,0,0,1937.38,0.0386,0.895,0.17592,0.257688875,482.19,482.19
7/19/2006 13:00,1940.16,0,0,0,1933.12,0.03865,1.135,0.18216,0.254509937,493.79,493.79
7/19/2006 14:00,2122.95,0,0,0,1928.86,0.0387,6.451,0.19745,0.254645658,540.6,540.6
7/19/2006 15:00,2037.3,0,0,0,1924.62,0.03875,1.878,0.19035,0.255288863,520.1,520.1
7/19/2006 16:00,1841.82,0,0,0,1920.39,0.0388,0.804,0.17382,0.263141892,484.66,484.66
7/19/2006 17:00,1602.29,0,0,0,1916.16,0.03885,0.544,0.15359,0.268234839,429.79,429.79
7/19/2006 18:00,1331.07,0,0,0,1911.95,0.0389,0.416,0.13083,0.287618232,382.84,382.84
7/19/2006 19:00,1152.68,0,0,0,1907.74,0.03895,0.372,0.11616,0.303015581,349.28,349.28
7/19/2006 20:00,1121.97,0,0,0,1903.54,0.039,0.362,0.11356,0.310043941,347.86,347.86
7/19/2006 21:00,1117.44,0,0,0,1899.36,0.03905,0.364,0.11314,0.307604883,343.73,343.73
7/19/2006 22:00,920.13,220.35,0,0,2115.53,0.0391,0.327,0.09706,0.341951681,314.64,386.69
7/19/2006 23:00,450.73,0,0,450.73,1660.14,0.038,0.267,0,0.569320879,256.61,0
7/20/2006 0:00,428.16,0,0,428.16,1228.33,0.038,0.265,0,0.594287182,254.45,0
7/20/2006 1:00,421.9,0,0,421.9,803.73,0.03805,0.264,0,0.601706566,253.86,0
7/20/2006 2:00,400.98,0,0,400.98,400.98,0.0381,0.262,0,0.628235822,251.91,0
7/20/2006 3:00,651.12,220.35,0,0,620.45,0.03815,0.29,0,0.4265266,277.72,341.62
7/20/2006 4:00,758.98,220.35,0,0,839.43,0.0382,0.306,0,0.379087723,287.72,355.15
7/20/2006 5:00,783.9,220.35,0,0,1057.94,0.03825,0.306,0,0.37831356,296.56,363.99
7/20/2006 6:00,1197.31,0,0,0,1055.61,0.0383,0.385,0.11976,0.294936149,353.13,353.13
7/20/2006 7:00,1486.5,0,0,0,1053.29,0.03835,0.493,0.14352,0.267177935,397.16,397.16
7/20/2006 8:00,1648.01,0,0,0,1050.97,0.0384,0.59,0.15728,0.261824868,431.49,431.49
7/20/2006 9:00,1770.63,0,0,0,1048.66,0.03845,0.727,0.16738,0.256129174,453.51,453.51
7/20/2006 10:00,1900.89,0,0,0,1046.35,0.0385,1.02,0.1786,0.25079305,476.73,476.73
7/20/2006 11:00,2007.11,0,0,0,1044.05,0.03855,1.619,0.18761,0.24879055,499.35,499.35
7/20/2006 12:00,2073.05,0,0,0,1041.75,0.0386,2.747,0.1936,0.249087094,516.37,516.37
7/20/2006 13:00,2088.98,0,0,0,1039.46,0.03865,3.367,0.19437,0.249006692,520.17,520.17
7/20/2006 14:00,1960.39,0,0,0,1037.17,0.0387,1.261,0.184,0.251128602,492.31,492.31
7/20/2006 15:00,1693.14,0,0,0,1034.89,0.03875,0.636,0.16088,0.258360206,437.44,437.44
7/20/2006 16:00,1570.24,0,0,0,1032.61,0.0388,0.535,0.15069,0.26502955,416.16,416.16
7/20/2006 17:00,1469.99,0,0,0,1030.34,0.03885,0.486,0.14241,0.268097062,394.1,394.1
7/20/2006 18:00,1372.93,0,0,0,1028.08,0.0389,0.445,0.13431,0.274303861,376.6,376.6
7/20/2006 19:00,1171.79,0,0,0,1025.81,0.03895,0.379,0.11767,0.297860538,349.03,349.03
7/20/2006 20:00,1050.67,0,0,0,1023.56,0.039,0.358,0.10781,0.308755366,324.4,324.4
7/20/2006 21:00,955.48,124.3,0,0,1145.61,0.03905,0.339,0.09995,0.32518734,310.71,352.85
7/20/2006 22:00,822.17,220.35,0,0,1363.44,0.0391,0.317,0,0.356215868,292.87,362.72
7/20/2006 23:00,442.55,0,0,442.55,917.89,0.038,0.269,0,0.566173314,250.56,0
7/21/2006 0:00,407.98,0,0,407.98,507.89,0.038,0.265,0,0.606230698,247.33,0
7/21/2006 1:00,367.61,220.35,0,0,727.12,0.03805,0.322,0,0.334974565,123.14,194.09
7/21/2006 2:00,362.76,0,0,362.76,362.76,0.0381,0.322,0,0.334987319,121.52,0
7/21/2006 3:00,599.26,220.35,0,0,582.31,0.03815,0.287,0,0.444715149,266.5,329.74
7/21/2006 4:00,685.31,220.35,0,0,801.38,0.0382,0.298,0,0.40298551,276.17,341.83
7/21/2006 5:00,677,220.35,0,0,1019.97,0.03825,0.295,0,0.410546529,277.94,342.94
7/21/2006 6:00,1021.29,0,0,0,1017.72,0.0383,0.354,0.10525,0.310744255,317.36,317.36
7/21/2006 7:00,1329.3,0,0,0,1015.48,0.03835,0.433,0.13067,0.275520951,366.25,366.25
7/21/2006 8:00,1543.47,0,0,0,1013.25,0.0384,0.534,0.14826,0.25960984,400.7,400.7
7/21/2006 9:00,1677.26,0,0,0,1011.02,0.03845,0.639,0.15945,0.253234442,424.74,424.74
7/21/2006 10:00,1839.63,0,0,0,1008.8,0.0385,0.87,0.17362,0.249876334,459.68,459.68
7/21/2006 11:00,2015.65,0,0,0,1006.58,0.03855,1.702,0.18838,0.249016446,501.93,501.93
7/21/2006 12:00,2050.57,0,0,0,1004.36,0.0386,2.201,0.19155,0.248989305,510.57,510.57
7/21/2006 13:00,2002,0,0,0,1002.15,0.03865,1.569,0.18715,0.249040959,498.58,498.58
7/21/2006 14:00,2046.35,0,0,0,999.95,0.0387,2.123,0.19117,0.248989665,509.52,509.52
7/21/2006 15:00,1988.01,0,0,0,997.75,0.03875,1.461,0.18588,0.248529937,494.08,494.08
7/21/2006 16:00,1803.36,0,0,0,995.55,0.0388,0.795,0.17034,0.251558202,453.65,453.65
7/21/2006 17:00,1594.22,0,0,0,993.36,0.03885,0.556,0.15286,0.262002735,417.69,417.69
7/21/2006 18:00,1255.24,0,0,0,991.18,0.0389,0.41,0.12451,0.28181065,353.74,353.74
7/21/2006 19:00,1095.6,0,0,0,989,0.03895,0.369,0.11134,0.299744432,328.4,328.4
7/21/2006 20:00,998.31,0,0,0,986.82,0.039,0.347,0.10348,0.317306248,316.77,316.77
7/21/2006 21:00,877.82,0,0,0,984.65,0.03905,0.326,0,0.341903807,300.13,300.13
7/21/2006 22:00,774.38,143.19,0,0,1125.67,0.0391,0.31,0,0.370425373,286.85,331.24
7/21/2006 23:00,398.23,0,0,398.23,724.97,0.038,0.264,0,0.61883836,246.44,0
7/22/2006 0:00,368.12,0,0,0,723.37,0.038,0.322,0,0.334999457,123.32,123.32
7/22/2006 1:00,360.89,0,0,360.89,360.89,0.03805,0.322,0,0.334977417,120.89,0
7/22/2006 2:00,378.8,0,0,0,360.1,0.0381,0.322,0,0.334978881,126.89,126.89
7/22/2006 3:00,605.93,220.35,0,0,579.65,0.03815,0.288,0,0.441024541,267.23,330.69
7/22/2006 4:00,712.63,220.35,0,0,798.73,0.0382,0.303,0,0.388251968,276.68,343.45
7/22/2006 5:00,677.31,220.35,0,0,1017.32,0.03825,0.297,0,0.406372267,275.24,340.68
7/22/2006 6:00,786.85,25.23,0,0,1040.32,0.0383,0.314,0,0.363106056,285.71,293.63
7/22/2006 7:00,910.41,0,0,0,1038.03,0.03835,0.332,0,0.334475676,304.51,304.51
7/22/2006 8:00,1002.02,0,0,0,1035.75,0.0384,0.346,0.10383,0.31952456,320.17,320.17
7/22/2006 9:00,1171.4,0,0,0,1033.47,0.03845,0.379,0.11763,0.297899949,348.96,348.96
7/22/2006 10:00,1280.66,0,0,0,1031.19,0.0385,0.408,0.12654,0.286524136,366.94,366.94
7/22/2006 11:00,1372.42,0,0,0,1028.92,0.03855,0.438,0.13426,0.278952507,382.84,382.84
7/22/2006 12:00,1125.18,0,0,0,1026.66,0.0386,0.366,0.11386,0.306564283,344.94,344.94
7/22/2006 13:00,781.94,220.35,0,0,1244.75,0.03865,0.306,0,0.378942118,296.31,363.74
7/22/2006 14:00,735.14,220.35,0,0,1462.36,0.0387,0.301,0,0.391245205,287.62,353.95
7/22/2006 15:00,751.75,220.35,0,0,1679.5,0.03875,0.304,0,0.385300964,289.65,356.64
7/22/2006 16:00,772.63,220.35,0,0,1896.15,0.0388,0.305,0,0.381993969,295.14,362.35
7/22/2006 17:00,786.31,220.35,0,0,2112.33,0.03885,0.306,0,0.377535578,296.86,364.29
7/22/2006 18:00,723.65,220.35,0,0,2328.03,0.0389,0.296,0,0.403482346,291.98,357.2
7/22/2006 19:00,685.16,220.35,0,0,2543.26,0.03895,0.291,0,0.419347306,287.32,351.44
7/22/2006 20:00,656.36,0,0,656.36,1881.31,0.039,0.288,0,0.432582729,283.93,0
7/22/2006 21:00,692.22,220.35,0,0,2097.52,0.03905,0.292,0,0.416298287,288.17,352.51
7/22/2006 22:00,687.49,220.35,0,0,2313.25,0.0391,0.291,0,0.418333358,287.6,351.72
7/22/2006 23:00,257.03,220.35,0,0,2528.51,0.038,0.32,0,0.334980352,86.1,156.61
7/23/2006 0:00,301.25,0,0,301.25,2221.7,0.038,0.321,0,0.334970954,100.91,0
7/23/2006 1:00,275.6,220.35,0,0,2437.16,0.03805,0.321,0,0.334978229,92.32,163.05
7/23/2006 2:00,242.44,220.35,0,0,2652.15,0.0381,0.32,0,0.334969477,81.21,151.72
7/23/2006 3:00,460.28,0,0,460.28,2186.04,0.03815,0.267,0,0.565242896,260.17,0
7/23/2006 4:00,480.01,0,0,480.01,1701.22,0.0382,0.269,0,0.546071957,262.12,0
7/23/2006 5:00,480.46,0,0,480.46,1217.01,0.03825,0.269,0,0.545664571,262.17,0
7/23/2006 6:00,562.87,0,0,562.87,651.47,0.0383,0.277,0,0.485760478,273.42,0
7/23/2006 7:00,786.31,220.35,0,0,870.38,0.03835,0.306,0,0.377535578,296.86,364.29
7/23/2006 8:00,805.77,220.35,0,0,1088.82,0.0384,0.309,0,0.371507999,299.35,367.44
7/23/2006 9:00,845.24,220.35,0,0,1306.77,0.03845,0.315,0,0.360252709,304.5,373.91
7/23/2006 10:00,865.88,220.35,0,0,1524.25,0.0385,0.32,0,0.351388183,304.26,374.77
7/23/2006 11:00,944.56,220.35,0,0,1741.25,0.03855,0.331,0.09908,0.336717625,318.05,390.99
7/23/2006 12:00,919.77,220.35,0,0,1957.77,0.0386,0.329,0.09703,0.338725986,311.55,384.05
7/23/2006 13:00,877.87,220.35,0,0,2173.81,0.03865,0.316,0,0.358925581,315.09,384.72
7/23/2006 14:00,800.28,220.35,0,0,2389.38,0.0387,0.308,0,0.373181886,298.65,366.52
7/23/2006 15:00,649.73,220.35,0,0,2604.47,0.03875,0.292,0,0.422960307,274.81,339.15
7/23/2006 16:00,607.67,220.35,0,0,2819.09,0.0388,0.283,0,0.453535636,275.6,337.96
7/23/2006 17:00,576.64,0,0,576.64,2236.25,0.03885,0.28,0,0.472027608,272.19,0
7/23/2006 18:00,556.66,220.35,0,0,2451.68,0.0389,0.277,0,0.485107606,270.04,331.08
7/23/2006 19:00,556.4,220.35,0,0,2666.63,0.03895,0.277,0,0.485280374,270.01,331.05
7/23/2006 20:00,532.06,0,0,532.06,2128.71,0.039,0.275,0,0.502650077,267.44,0
7/23/2006 21:00,506.44,0,0,506.44,1617.58,0.03905,0.272,0,0.522845747,264.79,0
7/23/2006 22:00,432.85,0,0,432.85,1181.18,0.0391,0.264,0,0.594917408,257.51,0
7/23/2006 23:00,195.85,220.35,0,0,1398.93,0.038,0.32,0,0.335001276,65.61,136.12
7/24/2006 0:00,162.02,220.35,0,0,1616.2,0.038,0.319,0,0.334958647,54.27,124.56
7/24/2006 1:00,154.21,220.35,0,0,1832.99,0.03805,0.319,0,0.33499773,51.66,121.95
7/24/2006 2:00,134.96,220.35,0,0,2049.31,0.0381,0.319,0,0.334988145,45.21,115.5
7/24/2006 3:00,325.02,220.35,0,0,2265.15,0.03815,0.321,0,0.33499477,108.88,179.61
7/24/2006 4:00,388.19,220.35,0,0,2480.52,0.0382,0.322,0,0.334990597,130.04,200.99
7/24/2006 5:00,398.36,0,0,398.36,2076.7,0.03825,0.263,0,0.625238478,249.07,0
7/24/2006 6:00,445.68,0,0,445.68,1626.45,0.0383,0.268,0,0.568771316,253.49,0
7/24/2006 7:00,459.14,0,0,459.14,1163.73,0.03835,0.271,0,0.54915712,252.14,0
7/24/2006 8:00,477.62,0,0,477.62,683.55,0.0384,0.273,0,0.531677903,253.94,0
7/24/2006 9:00,482.92,220.35,0,0,902.4,0.03845,0.274,0,0.526919573,254.46,314.84
7/24/2006 10:00,483.23,220.35,0,0,1120.77,0.0385,0.274,0,0.526643627,254.49,314.87
7/24/2006 11:00,496.77,220.35,0,0,1338.65,0.03855,0.275,0,0.514986815,255.83,316.43
7/24/2006 12:00,519.44,220.35,0,0,1556.05,0.0386,0.278,0,0.496900508,258.11,319.37
7/24/2006 13:00,518.01,220.35,0,0,1772.98,0.03865,0.276,0,0.503137005,260.63,321.45
7/24/2006 14:00,525.73,220.35,0,0,1989.43,0.0387,0.277,0,0.497251441,261.42,322.46
7/24/2006 15:00,531.57,220.35,0,0,2205.4,0.03875,0.276,0,0.497958877,264.7,325.52
7/24/2006 16:00,521.36,220.35,0,0,2420.9,0.0388,0.275,0,0.50569664,263.65,324.25
7/24/2006 17:00,515.66,220.35,0,0,2635.93,0.03885,0.274,0,0.510142342,263.06,323.44
7/24/2006 18:00,508.88,0,0,508.88,2121.25,0.0389,0.274,0,0.515583242,262.37,0
7/24/2006 19:00,487.67,0,0,487.67,1628.91,0.03895,0.27,0,0.539073554,262.89,0
7/24/2006 20:00,482.82,0,0,482.82,1142.51,0.039,0.269,0,0.543473758,262.4,0
7/24/2006 21:00,487.79,0,0,487.79,652.2,0.03905,0.271,0,0.533528773,260.25,0
7/24/2006 22:00,586.16,220.35,0,0,871.12,0.0391,0.281,0,0.466118466,273.22,335.14
7/24/2006 23:00,196.88,220.35,0,0,1089.55,0.038,0.32,0,0.33497562,65.95,136.46
7/25/2006 0:00,199.93,220.35,0,0,1307.51,0.038,0.32,0,0.334967239,66.97,137.48
7/25/2006 1:00,195.83,220.35,0,0,1524.98,0.03805,0.32,0,0.334984425,65.6,136.11
7/25/2006 2:00,193.67,220.35,0,0,1741.97,0.0381,0.32,0,0.33500284,64.88,135.39
7/25/2006 3:00,416.55,0,0,416.55,1321.59,0.03815,0.265,0,0.601944544,250.74,0
7/25/2006 4:00,435.12,0,0,435.12,883.56,0.0382,0.267,0,0.580276705,252.49,0
7/25/2006 5:00,440.81,0,0,440.81,440.81,0.03825,0.266,0,0.579955083,255.65,0
7/25/2006 6:00,555.73,220.35,0,0,660.19,0.0383,0.279,0,0.480863009,267.23,328.71
7/25/2006 7:00,593.98,220.35,0,0,879.09,0.03835,0.283,0,0.456816728,271.34,333.7
7/25/2006 8:00,686.54,220.35,0,0,1097.5,0.0384,0.295,0,0.410493198,281.82,346.82
7/25/2006 9:00,815.4,144.16,0,0,1239.25,0.03845,0.315,0,0.361528084,294.79,340.2
7/25/2006 10:00,921.81,0,0,0,1236.52,0.0385,0.331,0.09723,0.335090745,308.89,308.89
7/25/2006 11:00,1043.47,0,0,0,1233.8,0.03855,0.354,0.10713,0.312629975,326.22,326.22
7/25/2006 12:00,1188.41,0,0,0,1231.09,0.0386,0.389,0.11894,0.290817142,345.61,345.61
7/25/2006 13:00,1297.7,0,0,0,1228.38,0.03865,0.425,0.1281,0.276150112,358.36,358.36
7/25/2006 14:00,1359.77,0,0,0,1225.68,0.0387,0.446,0.13311,0.271413548,369.06,369.06
7/25/2006 15:00,1459.26,0,0,0,1222.98,0.03875,0.487,0.14144,0.265154942,386.93,386.93
7/25/2006 16:00,1460.84,0,0,0,1220.29,0.0388,0.485,0.14158,0.266736946,389.66,389.66
7/25/2006 17:00,1381.55,0,0,0,1217.61,0.03885,0.457,0.1351,0.268336289,370.72,370.72
7/25/2006 18:00,1165.3,0,0,0,1214.93,0.0389,0.38,0.11707,0.295949541,344.87,344.87
7/25/2006 19:00,884.99,0,0,0,1212.25,0.03895,0.323,0,0.346681883,306.81,306.81
7/25/2006 20:00,783.76,220.35,0,0,1429.94,0.039,0.308,0,0.374642748,293.63,361.5
7/25/2006 21:00,708.63,220.35,0,0,1647.14,0.03905,0.298,0,0.401380128,284.43,350.09
7/25/2006 22:00,673.96,220.35,0,0,1863.87,0.0391,0.293,0,0.415974242,280.35,344.91
7/25/2006 23:00,218.27,220.35,0,0,2080.12,0.038,0.32,0,0.334997938,73.12,143.63
7/26/2006 0:00,218.63,220.35,0,0,2295.89,0.038,0.32,0,0.334995197,73.24,143.75
7/26/2006 1:00,229.37,220.35,0,0,2511.19,0.03805,0.32,0,0.335004578,76.84,147.35
7/26/2006 2:00,208.76,220.35,0,0,2726.01,0.0381,0.32,0,0.334977965,69.93,140.44
7/26/2006 3:00,391.49,0,0,391.49,2328.53,0.03815,0.322,0,0.334976628,131.14,0
7/26/2006 4:00,438.4,0,0,438.4,1885,0.0382,0.27,0,0.56459854,247.52,0
7/26/2006 5:00,392.99,0,0,392.99,1487.87,0.03825,0.322,0,0.334995801,131.65,0
7/26/2006 6:00,657.59,0,0,657.59,827,0.0383,0.293,0,0.4192582,275.7,0
7/26/2006 7:00,976.6,0,0,0,825.18,0.03835,0.345,0.1016,0.318410813,310.96,310.96
7/26/2006 8:00,1204.18,0,0,0,823.37,0.0384,0.398,0.12039,0.284724875,342.86,342.86
7/26/2006 9:00,1421.93,0,0,0,821.56,0.03845,0.477,0.13842,0.263465853,374.63,374.63
7/26/2006 10:00,1652.97,0,0,0,819.75,0.0385,0.618,0.15773,0.253694864,419.35,419.35
7/26/2006 11:00,1698.74,0,0,0,817.95,0.03855,0.66,0.16139,0.252728493,429.32,429.32
7/26/2006 12:00,1783.74,0,0,0,816.15,0.0386,0.757,0.16856,0.253461827,452.11,452.11
7/26/2006 13:00,1900.72,0,0,0,814.35,0.03865,1.027,0.17858,0.249537018,474.3,474.3
7/26/2006 14:00,1748.62,0,0,0,812.56,0.0387,0.719,0.1659,0.251432558,439.66,439.66
7/26/2006 15:00,1315.81,0,0,0,810.77,0.03875,0.425,0.12943,0.278680053,366.69,366.69
7/26/2006 16:00,1012.76,0,0,0,808.99,0.0388,0.35,0.10465,0.314842608,318.86,318.86
7/26/2006 17:00,1211.1,0,0,0,807.21,0.03885,0.402,0.12075,0.282115432,341.67,341.67
7/26/2006 18:00,1236.12,0,0,0,805.43,0.0389,0.407,0.12305,0.281582694,348.07,348.07
7/26/2006 19:00,1116.72,0,0,0,803.66,0.03895,0.376,0.11307,0.294675478,329.07,329.07
7/26/2006 20:00,1030.49,0,0,0,801.89,0.039,0.36,0.10612,0.304418286,313.7,313.7
7/26/2006 21:00,963.48,0,0,0,800.13,0.03905,0.345,0.10054,0.318138415,306.52,306.52
7/26/2006 22:00,794.17,220.35,0,0,1018.72,0.0391,0.317,0,0.357606054,284,353.85
7/26/2006 23:00,277.07,220.35,0,0,1236.83,0.038,0.321,0,0.334969502,92.81,163.54
7/27/2006 0:00,224.51,220.35,0,0,1454.46,0.038,0.32,0,0.334996214,75.21,145.72
7/27/2006 1:00,218.14,220.35,0,0,1671.61,0.03805,0.32,0,0.335014211,73.08,143.59
7/27/2006 2:00,198.56,220.35,0,0,1888.28,0.0381,0.32,0,0.334961724,66.51,137.02
7/27/2006 3:00,412.67,0,0,412.67,1471.46,0.03815,0.27,0,0.58116655,239.83,0
7/27/2006 4:00,500.85,0,0,500.85,967.37,0.0382,0.278,0,0.501028252,250.94,0
7/27/2006 5:00,482.62,0,0,482.62,482.62,0.03825,0.275,0,0.521694086,251.78,0
7/27/2006 6:00,734.95,220.35,0,0,701.91,0.0383,0.308,0,0.376515409,276.72,344.59
7/27/2006 7:00,1067.15,0,0,0,700.36,0.03835,0.367,0.10914,0.299058239,319.14,319.14
7/27/2006 8:00,1202.96,0,0,0,698.82,0.0384,0.402,0.12028,0.281181419,338.25,338.25
7/27/2006 9:00,1279.6,0,0,0,697.29,0.03845,0.424,0.12644,0.274327915,351.03,351.03
7/27/2006 10:00,1388.76,0,0,0,695.75,0.0385,0.46,0.1354,0.267872059,372.01,372.01
7/27/2006 11:00,1428.43,0,0,0,694.22,0.03855,0.476,0.13901,0.265438278,379.16,379.16
7/27/2006 12:00,1340.51,0,0,0,692.69,0.0386,0.444,0.13169,0.269718242,361.56,361.56
7/27/2006 13:00,1375.32,0,0,0,691.17,0.03865,0.455,0.13453,0.268744728,369.61,369.61
7/27/2006 14:00,1392.05,0,0,0,689.65,0.0387,0.456,0.1357,0.270988829,377.23,377.23
7/27/2006 15:00,1300.36,0,0,0,688.13,0.03875,0.423,0.12834,0.277853825,361.31,361.31
7/27/2006 16:00,1189.37,0,0,0,686.62,0.0388,0.389,0.11903,0.290708526,345.76,345.76
7/27/2006 17:00,1189.08,0,0,0,685.11,0.03885,0.389,0.119,0.290737377,345.71,345.71
7/27/2006 18:00,1047.8,0,0,0,683.6,0.0389,0.355,0.10754,0.311948845,326.86,326.86
7/27/2006 19:00,887.12,220.35,0,0,902.45,0.03895,0.326,0,0.342896113,304.19,376.02
7/27/2006 20:00,819.2,220.35,0,0,1120.81,0.039,0.319,0,0.353747559,289.79,360.08
7/27/2006 21:00,804.18,220.35,0,0,1338.7,0.03905,0.316,0,0.357979557,287.88,357.51
7/27/2006 22:00,757.02,220.35,0,0,1556.1,0.0391,0.304,0,0.383477319,290.3,357.29
7/27/2006 23:00,321.14,220.35,0,0,1773.03,0.038,0.321,0,0.334994084,107.58,178.31
7/28/2006 0:00,255.88,220.35,0,0,1989.48,0.038,0.32,0,0.335000782,85.72,156.23
7/28/2006 1:00,232.92,220.35,0,0,2205.45,0.03805,0.32,0,0.335007728,78.03,148.54
7/28/2006 2:00,215.16,220.35,0,0,2420.95,0.0381,0.32,0,0.335006507,72.08,142.59
7/28/2006 3:00,414.39,0,0,414.39,2001.23,0.03815,0.267,0,0.591906175,245.28,0
7/28/2006 4:00,340.74,220.35,0,0,2217.18,0.0382,0.321,0,0.334976815,114.14,184.87
7/28/2006 5:00,490.61,0,0,490.61,1721.69,0.03825,0.274,0,0.520209535,255.22,0
7/28/2006 6:00,704.35,220.35,0,0,1938.25,0.0383,0.301,0,0.395258039,278.4,344.73
7/28/2006 7:00,879.07,220.35,0,0,2154.34,0.03835,0.328,0,0.338528217,297.59,369.86
7/28/2006 8:00,972.78,220.35,0,0,2369.95,0.0384,0.345,0.10143,0.319106067,310.42,386.44
7/28/2006 9:00,1051.25,71.39,0,0,2436.12,0.03845,0.358,0.10786,0.30867063,324.49,350.05
7/28/2006 10:00,1156.01,0,0,0,2430.76,0.0385,0.381,0.11647,0.294521674,340.47,340.47
7/28/2006 11:00,1220.22,0,0,0,2425.41,0.03855,0.397,0.12159,0.28743997,350.74,350.74
7/28/2006 12:00,1288.91,0,0,0,2420.08,0.0386,0.42,0.12729,0.278816985,359.37,359.37
7/28/2006 13:00,1359.93,0,0,0,2414.75,0.03865,0.444,0.13313,0.273227298,371.57,371.57
7/28/2006 14:00,1318.83,0,0,0,2409.44,0.0387,0.429,0.12971,0.276351008,364.46,364.46
7/28/2006 15:00,1202.1,0,0,0,2404.14,0.03875,0.384,0.1202,0.297196573,357.26,357.26
7/28/2006 16:00,862.79,220.35,0,0,2619.2,0.0388,0.32,0,0.352171444,303.85,374.36
7/28/2006 17:00,629.72,220.35,0,0,2833.79,0.03885,0.288,0,0.437178429,275.3,338.76
7/28/2006 18:00,635.86,0,0,635.86,2191.69,0.0389,0.288,0,0.434042085,275.99,0
7/28/2006 19:00,599.21,220.35,0,0,2407.22,0.03895,0.284,0,0.4537975,271.92,334.5
7/28/2006 20:00,554.24,0,0,554.24,1847.69,0.039,0.282,0,0.472178118,261.7,0
7/28/2006 21:00,497.29,0,0,497.29,1346.33,0.03905,0.272,0,0.525246838,261.2,0
